0.572162	0.016060
0.158029	0.936544
0.827093	0.155150
0.247452	0.780007
0.964186	0.426646
0.638287	0.202460
0.119944	0.254333
0.756906	0.167710
0.560176	0.171620
0.595007	0.701819
0.642898	0.677525
0.046363	0.164354
0.918079	0.553864
0.033277	0.347785
0.763352	0.470515
0.878556	0.154206
0.006426	0.965918
0.524797	0.496711
0.528864	0.097899
0.516511	0.973755
0.508024	0.307501
0.891503	0.343623
0.934240	0.417895
0.866643	0.358893
0.708318	0.069877
0.584422	0.252389
0.983530	0.185929
0.893177	0.353415
0.948613	0.226717
0.529794	0.836359
0.320132	0.289524
0.733492	0.349400
0.477940	0.686226
0.052238	0.761092
0.338644	0.235647
0.073699	0.533265
0.597920	0.767744
0.695196	0.611542
0.241372	0.032623
0.177971	0.054910
0.447086	0.512025
0.396309	0.225455
0.293062	0.283972
0.572759	0.235541
0.989879	0.113818
0.534141	0.856630
0.139308	0.070510
0.700881	0.060238
0.347834	0.636407
0.320870	0.943379
0.853021	0.479617
0.532080	0.301251
0.073956	0.088871
0.402442	0.384953
0.672029	0.513952
0.799002	0.367998
0.659950	0.126467
0.124307	0.335278
0.038351	0.202764
0.793740	0.358792
0.679574	0.787581
0.973644	0.081750
0.352706	0.143652
0.592626	0.747708
0.852849	0.234965
0.450499	0.626308
0.969436	0.008590
0.721820	0.059312
0.036855	0.096246
0.086508	0.873808
0.051449	0.814505
0.422860	0.136328
0.545504	0.930669
0.376472	0.748479
0.115251	0.406691
0.382747	0.676074
0.919939	0.961404
0.980832	0.661490
0.786028	0.044084
0.838935	0.400691
0.197707	0.360318
0.370950	0.916448
0.491912	0.668028
0.683802	0.978515
0.306915	0.736022
0.746769	0.324512
0.716919	0.002838
0.670672	0.474792
0.338991	0.940001
0.417834	0.834016
0.122839	0.262401
0.206309	0.971110
0.111749	0.513404
0.252970	0.931367
0.506040	0.319530
0.415699	0.921496
0.974417	0.972117
0.906540	0.624805
0.588507	0.909814
0.044789	0.208879
0.191740	0.715841
0.222015	0.503954
0.180848	0.619125
0.996850	0.587240
0.930638	0.942975
0.874177	0.249710
0.181981	0.433605
0.741203	0.305351
0.450588	0.839268
0.491092	0.400517
0.045490	0.240759
0.480748	0.566567
0.596245	0.879709
0.510533	0.551161
0.663754	0.779632
0.513262	0.993349
0.166277	0.002115
0.774674	0.038402
0.210110	0.570960
0.362575	0.107448
0.202142	0.788142
0.219454	0.087437
0.423103	0.873886
0.719098	0.162658
0.343091	0.684043
0.955384	0.566702
0.135255	0.535703
0.406703	0.752592
0.160977	0.378436
0.981881	0.774974
0.825955	0.467618
0.954902	0.578835
0.817792	0.465285
0.430998	0.549727
0.603264	0.268929
0.012470	0.618585
0.521549	0.033476
0.303994	0.869885
0.519226	0.276901
0.422209	0.273045
0.372173	0.406867
0.063095	0.635711
0.811035	0.287789
0.050732	0.584720
0.074301	0.609627
0.674143	0.720734
0.406850	0.425068
0.623734	0.237687
0.131794	0.976292
0.158165	0.829466
0.920110	0.193317
0.451175	0.141149
0.191535	0.686202
0.191276	0.823575
0.740139	0.322329
0.846235	0.319769
0.117994	0.385304
0.741422	0.678047
0.386510	0.100919
0.418375	0.971838
0.315960	0.544211
0.012275	0.530973
0.307395	0.298818
0.864685	0.554579
0.461577	0.323919
0.985268	0.074021
0.585606	0.116910
0.120239	0.170105
0.131830	0.988401
0.868125	0.973109
0.610311	0.389684
0.678348	0.273085
0.204995	0.418845
0.712050	0.472149
0.787592	0.243878
0.306757	0.240095
0.561644	0.589091
0.056927	0.640773
0.345592	0.234604
0.701918	0.130549
0.404879	0.974851
0.978898	0.950067
0.557319	0.092097
0.656311	0.591962
0.553285	0.787462
0.396339	0.793939
0.201328	0.009558
0.778748	0.776073
0.421770	0.779721
0.821211	0.123275
0.770068	0.890470
0.380106	0.846547
0.107208	0.366267
0.367824	0.765609
0.815440	0.622812
0.680412	0.153804
0.904838	0.364171
0.603621	0.831099
0.147056	0.632969
0.443181	0.775952
0.360438	0.280078
0.710296	0.872433
0.141007	0.960433
0.667814	0.325639
0.284913	0.770478
0.389537	0.367092
0.406501	0.631070
0.391599	0.168308
0.700137	0.612284
0.169357	0.810558
0.876077	0.651367
0.436112	0.528539
0.466058	0.090951
0.192245	0.624053
0.180031	0.017932
0.864829	0.662978
0.629030	0.260717
0.623054	0.104519
0.207440	0.699560
0.696480	0.452950
0.732362	0.866331
0.760525	0.560266
0.639412	0.726539
0.531450	0.437975
0.350079	0.961446
0.372556	0.300715
0.889968	0.574329
0.837952	0.991686
0.843315	0.117077
0.093612	0.314976
0.315356	0.097232
0.247499	0.913806
0.545967	0.927796
0.001023	0.531378
0.848050	0.309150
0.793808	0.797393
0.774827	0.890028
0.673557	0.932888
0.293333	0.748040
0.246424	0.936413
0.642900	0.432594
0.864450	0.848102
0.549572	0.229436
0.292981	0.442480
0.787120	0.872620
0.019207	0.696323
0.414012	0.662064
0.524776	0.023882
0.933813	0.314862
0.077416	0.793935
0.044320	0.119297
0.383987	0.222348
0.801530	0.620445
0.088128	0.778976
0.043535	0.724540
0.954739	0.636049
0.229195	0.449064
0.025578	0.266124
0.589891	0.620143
0.937775	0.366009
0.512775	0.230138
0.649551	0.387911
0.107972	0.102772
0.129068	0.452477
0.854016	0.152555
0.710238	0.303140
0.461719	0.934876
0.368997	0.464532
0.532692	0.392151
0.009417	0.791264
0.020798	0.449026
0.671940	0.934376
0.099607	0.600607
0.782849	0.729240
0.890970	0.812130
0.004564	0.582386
0.090597	0.718781
0.603366	0.622134
0.923788	0.762759
0.303939	0.243413
0.661333	0.765934
0.441695	0.119448
0.901826	0.787746
0.565904	0.354175
0.129815	0.535333
0.476342	0.942327
0.117589	0.619942
0.478556	0.018636
0.234815	0.059543
0.581417	0.337016
0.476027	0.665881
0.677826	0.770101
0.579981	0.726463
0.927874	0.566609
0.435695	0.646265
0.388311	0.467611
0.261105	0.406757
0.041417	0.322612
0.042924	0.344862
0.264864	0.507518
0.566231	0.874170
0.441012	0.466331
0.271053	0.345799
0.018225	0.577222
0.551282	0.264811
0.883734	0.186343
0.492091	0.749067
0.837988	0.336837
0.231764	0.918210
0.016737	0.556615
0.211186	0.667596
0.986767	0.997352
0.148001	0.397887
0.535270	0.626717
0.231457	0.248999
0.751169	0.710849
0.379858	0.350964
0.356361	0.430816
0.039395	0.883617
0.884379	0.831945
0.676111	0.660668
0.594974	0.008014
0.132623	0.728898
0.944423	0.766489
0.866626	0.824932
0.182066	0.012847
0.670614	0.049393
0.638492	0.676715
0.165358	0.372269
0.271508	0.339487
0.228117	0.102490
0.682278	0.142674
0.345732	0.990270
0.280634	0.858593
0.399328	0.158124
0.069419	0.040682
0.119117	0.168621
0.505250	0.739452
0.128335	0.881469
0.950165	0.172871
0.321079	0.240440
0.804054	0.623687
0.048252	0.968283
0.614849	0.013962
0.407234	0.444396
0.627309	0.415039
0.101200	0.636032
0.750289	0.744656
0.357029	0.739930
0.873700	0.046638
0.277574	0.577790
0.485253	0.675363
0.864917	0.248737
0.162595	0.440503
0.926446	0.824041
0.351901	0.082123
0.482194	0.169688
0.827484	0.031128
0.196701	0.853154
0.589696	0.656982
0.018486	0.306335
0.774144	0.505240
0.248342	0.330570
0.095177	0.906849
0.262746	0.118726
0.182910	0.471376
0.199577	0.726030
0.799387	0.672072
0.306455	0.604290
0.075285	0.325280
0.583210	0.777214
0.754272	0.923038
0.221271	0.730332
0.621618	0.529041
0.826865	0.191456
0.160825	0.389880
0.052479	0.219731
0.028116	0.023406
0.762475	0.635475
0.155436	0.714724
0.862204	0.363904
0.515152	0.460581
0.281611	0.560623
0.073571	0.505389
0.887452	0.607435
0.597719	0.284315
0.696355	0.146227
0.996063	0.586767
0.188758	0.472674
0.605620	0.620944
0.823538	0.609441
0.567006	0.359961
0.743923	0.719044
0.198932	0.546253
0.265309	0.841355
0.047049	0.536148
0.065086	0.604353
0.957064	0.610511
0.137438	0.113383
0.891483	0.738537
0.390714	0.638325
0.205097	0.595840
0.235898	0.789569
0.679749	0.865487
0.244921	0.584774
0.018806	0.852699
0.636598	0.800617
0.647758	0.696958
0.948500	0.092852
0.046025	0.958211
0.894382	0.268887
0.226905	0.184885
0.752594	0.000919
0.788798	0.304532
0.426753	0.513648
0.429023	0.788780
0.318421	0.233340
0.505605	0.961927
0.269001	0.340606
0.837221	0.316510
0.441494	0.044082
0.675178	0.534716
0.887987	0.864158
0.003454	0.672905
0.883519	0.046471
0.642059	0.020734
0.578684	0.871289
0.056232	0.752728
0.350177	0.671467
0.561346	0.270806
0.596052	0.050975
0.032319	0.294314
0.285797	0.616287
0.499126	0.885862
0.416843	0.214807
0.094901	0.624772
0.302106	0.717917
0.233454	0.719677
0.572520	0.140583
0.708635	0.491833
0.476869	0.731319
0.359531	0.082811
0.257948	0.013685
0.425075	0.011002
0.175349	0.793790
0.629439	0.107021
0.699964	0.864415
0.333488	0.307425
0.110513	0.037627
0.701161	0.855444
0.128915	0.842079
0.572773	0.175704
0.006436	0.625987
0.889501	0.116181
0.146701	0.145289
0.225386	0.488577
0.444432	0.108055
0.303266	0.640515
0.986893	0.163159
0.161768	0.161169
0.183690	0.515219
0.543393	0.876493
0.902431	0.682364
0.385231	0.361720
0.991556	0.795986
0.817340	0.405988
0.098311	0.487882
0.867377	0.880213
0.594178	0.315937
0.944848	0.956050
0.505743	0.863001
0.682621	0.727231
0.266872	0.881788
0.166024	0.164124
0.308214	0.067755
0.541169	0.522439
0.360446	0.309388
0.172831	0.223789
0.164743	0.591397
0.732046	0.265240
0.227612	0.722229
0.416713	0.240553
0.691792	0.875939
0.800340	0.446138
0.366624	0.487674
0.236040	0.083782
0.986063	0.945842
0.783383	0.433377
0.292901	0.835703
0.293340	0.821946
0.643707	0.097002
0.369267	0.143368
0.150508	0.121096
0.749686	0.823846
0.001306	0.683372
0.496222	0.596517
0.680888	0.052051
0.689676	0.346036
0.918510	0.504880
0.115726	0.226716
0.549548	0.920084
0.884902	0.615207
0.649659	0.993236
0.726171	0.920079
0.531321	0.611535
0.050185	0.403325
0.278763	0.715759
0.431099	0.874244
0.794547	0.298711
0.266705	0.178884
0.546518	0.125444
0.776355	0.620679
0.427174	0.613686
0.173753	0.619479
0.525259	0.085355
0.328528	0.550506
0.860222	0.555582
0.925631	0.868260
0.549033	0.448194
0.644269	0.119492
0.678820	0.319063
0.161422	0.783880
0.876131	0.628695
0.976447	0.565991
0.917288	0.762971
0.125431	0.144662
0.230946	0.683129
0.810193	0.774196
0.463746	0.510476
0.967435	0.743980
0.241030	0.907403
0.527296	0.790119
0.826075	0.981638
0.912904	0.442878
0.813073	0.066905
0.010837	0.067111
0.992492	0.177848
0.136296	0.510464
0.162649	0.279324
0.420601	0.938253
0.778464	0.466631
0.613947	0.157215
0.934340	0.558998
0.587425	0.603945
0.448123	0.058329
0.381330	0.032098
0.823462	0.890113
0.161595	0.648980
0.093364	0.807343
0.678701	0.554014
0.596372	0.789119
0.463711	0.967097
0.976383	0.160036
0.305423	0.926550
0.978582	0.902366
0.752594	0.933584
0.741326	0.628670
0.696423	0.717124
0.321305	0.289415
0.867707	0.007857
0.684667	0.823114
0.918756	0.972556
0.974074	0.813756
0.138472	0.158569
0.825084	0.316583
0.501671	0.020375
0.875379	0.199893
0.677583	0.189648
0.441289	0.723538
0.742987	0.179952
0.311944	0.195070
0.048603	0.260418
0.654620	0.488714
0.149751	0.841266
0.406486	0.813822
0.438128	0.510095
0.342464	0.728114
0.738420	0.611772
0.809762	0.025959
0.259025	0.754035
0.474012	0.987562
0.852218	0.477801
0.894360	0.269241
0.210695	0.500625
0.213897	0.545806
0.947423	0.733556
0.200923	0.335697
0.068719	0.872171
0.814835	0.413843
0.032594	0.490432
0.372177	0.051656
0.403485	0.447438
0.041744	0.113066
0.760583	0.296861
0.254137	0.632078
0.983186	0.882984
0.774038	0.667971
0.145468	0.632531
0.626543	0.052711
0.711224	0.737591
0.722105	0.608609
0.608459	0.808758
0.801535	0.222204
0.964909	0.811882
0.999698	0.905945
0.087595	0.464644
0.172980	0.524997
0.506432	0.937055
0.477597	0.006854
0.857809	0.973141
0.977485	0.427040
0.051092	0.001350
0.626878	0.208833
0.953119	0.145626
0.091623	0.956380
0.162319	0.092897
0.137633	0.193814
0.529196	0.800261
0.101493	0.163444
0.073559	0.261388
0.686429	0.868476
0.827335	0.014238
0.501201	0.073893
0.419780	0.416191
0.074216	0.908840
0.293301	0.524642
0.241156	0.225627
0.227666	0.695321
0.185938	0.054221
0.767692	0.147918
0.877929	0.742281
0.671137	0.992877
0.719705	0.265499
0.200091	0.331223
0.464492	0.112198
0.769700	0.770664
0.271928	0.814826
0.769289	0.031149
0.825700	0.183732
0.656792	0.328464
0.970766	0.821959
0.029581	0.964687
0.097641	0.420793
0.171534	0.280222
0.418799	0.612840
0.897046	0.502611
0.493284	0.030371
0.078578	0.596044
0.719300	0.110213
0.208178	0.821424
0.131116	0.253076
0.327540	0.531615
0.497949	0.359868
0.279843	0.504417
0.953574	0.111156
0.764579	0.329887
0.384395	0.990837
0.268825	0.871795
0.642980	0.990044
0.722630	0.243809
0.225231	0.236494
0.628196	0.942257
0.903594	0.408338
0.567857	0.135492
0.188050	0.148896
0.022614	0.934805
0.220544	0.973698
0.223802	0.882896
0.630240	0.742316
0.745479	0.939102
0.434733	0.991316
0.979403	0.949337
0.293313	0.630638
0.847774	0.982579
0.017690	0.561854
0.446181	0.249510
0.182922	0.099525
0.271126	0.698768
0.927867	0.732808
0.138249	0.410696
0.133722	0.127754
0.278808	0.281616
0.815632	0.562337
0.592060	0.614308
0.488731	0.601785
0.111474	0.016845
0.232095	0.799657
0.449796	0.273593
0.447274	0.298296
0.490495	0.976233
0.891008	0.620765
0.836907	0.987160
0.181087	0.974244
0.334185	0.010457
0.553868	0.447285
0.297286	0.752641
0.429807	0.902156
0.026283	0.032368
0.830317	0.001016
0.222226	0.372496
0.789631	0.216396
0.452908	0.271421
0.042139	0.535747
0.986500	0.310512
0.165614	0.273379
0.773762	0.583371
0.163296	0.219684
0.244666	0.331507
0.268980	0.372478
0.606304	0.556411
0.190047	0.483468
0.600526	0.646369
0.818101	0.268091
0.875788	0.755472
0.004289	0.233164
0.586901	0.333126
0.041609	0.033741
0.221884	0.600359
0.509418	0.313153
0.783469	0.380134
0.560940	0.842099
0.934498	0.344027
0.449083	0.863572
0.829688	0.150808
0.533920	0.291065
0.940307	0.522908
0.944668	0.868954
0.668618	0.904482
0.924019	0.152768
0.699768	0.075263
0.941416	0.360827
0.055303	0.817356
0.683686	0.667192
0.417896	0.155229
0.769008	0.089689
0.749938	0.527099
0.618090	0.276109
0.177664	0.987401
0.816639	0.211613
0.174600	0.104816
0.365134	0.907515
0.544500	0.442624
0.371802	0.586295
0.889895	0.974861
0.140142	0.237258
0.787621	0.181673
0.917962	0.368423
0.530846	0.113541
0.529466	0.007442
0.930790	0.245491
0.659224	0.261291
0.017203	0.099776
0.098136	0.699742
0.438123	0.264413
0.106693	0.400700
0.604158	0.032098
0.088895	0.370982
0.132574	0.532062
0.794485	0.656020
0.857701	0.089753
0.960449	0.088817
0.688081	0.885371
0.869234	0.555018
0.573928	0.378788
0.472969	0.439506
0.006338	0.982028
0.507013	0.657274
0.145702	0.214389
0.486629	0.778466
0.855205	0.402978
0.690389	0.690558
0.293370	0.894560
0.931409	0.937276
0.002539	0.048117
0.300508	0.544042
0.384176	0.427634
0.187712	0.478077
0.944189	0.785357
0.968207	0.202577
0.765530	0.430160
0.111583	0.174315
0.789917	0.893322
0.555504	0.922925
0.826987	0.283727
0.142373	0.341948
0.482031	0.708400
0.727945	0.514820
0.405396	0.310931
0.106713	0.826875
0.018781	0.054889
0.737946	0.559679
0.677548	0.170608
0.653726	0.465468
0.224032	0.904358
0.939870	0.368282
0.206383	0.250721
0.327434	0.714639
0.358323	0.050135
0.424154	0.377961
0.859165	0.594035
0.084826	0.899432
0.721376	0.916181
0.450730	0.003703
0.181209	0.413104
0.984572	0.150803
0.276697	0.128864
0.617823	0.745340
0.930270	0.094757
0.031591	0.904775
0.694393	0.331792
0.343303	0.414914
0.495259	0.614562
0.885629	0.132368
0.314207	0.940561
0.241463	0.572141
0.765104	0.299523
0.882400	0.172398
0.575702	0.715987
0.951152	0.141321
0.207423	0.033560
0.969705	0.922068
0.111226	0.228732
0.371825	0.095848
0.389586	0.695249
0.402193	0.844921
0.613424	0.048859
0.880673	0.116579
0.810691	0.177894
0.975758	0.704534
0.171135	0.605117
0.522641	0.220672
0.273790	0.085314
0.550835	0.263738
0.692164	0.049215
0.471177	0.579979
0.218922	0.918932
0.435058	0.913823
0.053038	0.069543
0.976427	0.905318
0.277121	0.445426
0.984595	0.572385
0.971007	0.307252
0.424852	0.808529
0.416677	0.142955
0.062447	0.905460
0.574570	0.942862
0.166418	0.165777
0.117828	0.476179
0.661741	0.599466
0.944753	0.513590
0.672978	0.317871
0.906922	0.052499
0.685583	0.631510
0.249806	0.350989
0.630738	0.545489
0.117379	0.242428
0.526904	0.790442
0.694085	0.337523
0.538527	0.080611
0.775750	0.237492
0.880498	0.800361
0.251832	0.904209
0.678260	0.238731
0.571204	0.119390
0.538297	0.718777
0.686407	0.280523
0.466699	0.835540
0.045219	0.345578
0.247585	0.988561
0.173167	0.536713
0.068059	0.317521
0.648219	0.672893
0.437489	0.241083
0.287267	0.900258
0.104344	0.470467
0.938418	0.718920
0.239961	0.998082
0.583272	0.947051
0.799935	0.497732
0.770964	0.120008
0.171805	0.843526
0.322493	0.250639
0.952083	0.884395
0.793358	0.659984
0.782001	0.756536
0.494618	0.347122
0.603992	0.291721
0.558969	0.227464
0.045451	0.558088
0.083226	0.955974
0.689978	0.692686
0.367952	0.467938
0.426354	0.751951
0.315683	0.880917
0.874198	0.869736
0.174017	0.940090
0.822747	0.673587
0.828555	0.594213
0.870854	0.862989
0.856433	0.224744
0.087065	0.364679
0.198832	0.989246
0.025688	0.552456
0.698800	0.253803
0.380708	0.296652
0.401079	0.508258
0.849152	0.571936
0.640513	0.201919
0.772769	0.830207
0.408017	0.031024
0.731260	0.986940
0.094815	0.328107
0.481980	0.025558
0.215943	0.459818
0.704339	0.600130
0.018086	0.419761
0.999570	0.561920
0.773943	0.472386
0.713406	0.412864
0.335649	0.670125
0.361639	0.769789
0.591175	0.715356
0.132932	0.185346
0.310994	0.513343
0.094558	0.561930
0.837415	0.906900
0.335275	0.917381
0.499280	0.641234
0.801318	0.335384
0.937978	0.775085
0.457012	0.693543
0.507368	0.519039
0.374446	0.904277
0.703805	0.777406
0.972393	0.897591
0.020301	0.646255
0.488030	0.641167
0.924959	0.419154
0.240542	0.631142
0.400002	0.353193
0.862481	0.537520
0.697421	0.995479
0.523027	0.607468
0.418262	0.582185
0.858158	0.955502
0.211415	0.755037
0.957896	0.595326
0.683969	0.479901
0.671090	0.654207
0.132361	0.306509
0.450041	0.914773
0.696838	0.112448
0.136078	0.361727
0.518064	0.542197
0.371865	0.447805
0.166468	0.539758
0.228238	0.209478
0.012482	0.223014
0.905621	0.983982
0.598841	0.941890
0.910412	0.438617
0.127137	0.561975
0.166837	0.275572
0.438360	0.266197
0.680142	0.156965
0.114750	0.561902
0.015292	0.849945
0.086724	0.271302
0.239423	0.525986
0.717276	0.501501
0.356120	0.449362
0.830408	0.047688
0.082994	0.089211
0.902919	0.301497
0.023075	0.336906
0.904223	0.807741
0.142780	0.115955
0.875468	0.282790
0.133414	0.007392
0.534453	0.756577
0.713439	0.544624
0.622671	0.453790
0.154501	0.753527
0.451009	0.195893
0.133183	0.070033
0.486995	0.105404
0.001593	0.041941
0.512137	0.225632
0.319374	0.147443
0.340244	0.736239
0.517980	0.308726
0.224013	0.824851
0.003105	0.731025
0.844614	0.744443
0.458701	0.116011
0.267015	0.228404
0.569807	0.659672
0.073605	0.498202
0.667702	0.123760
0.311438	0.501903
0.325191	0.490828
0.065745	0.177687
0.434197	0.396261
0.192724	0.651939
0.289262	0.342882
0.501757	0.975088
0.824719	0.815600
0.254143	0.218465
0.736827	0.222145
0.395677	0.794481
0.624818	0.526707
0.085546	0.963628
0.778249	0.743444
0.735310	0.612802
0.320492	0.798832
0.193165	0.058727
0.499311	0.263902
0.881476	0.232199
0.301151	0.484495
0.387929	0.437464
0.603730	0.253435
0.556162	0.651597
0.636693	0.865082
0.778564	0.605277
0.084565	0.254032
0.179992	0.090000
0.126860	0.987118
0.331379	0.663226
0.341176	0.765110
0.217518	0.134514
0.603366	0.950865
0.028966	0.309149
0.790606	0.653372
0.772239	0.611519
0.806835	0.475145
0.984095	0.175259
0.421430	0.825545
0.002805	0.329811
0.152698	0.797637
0.050520	0.551479
0.927727	0.528591
0.079601	0.799790
0.686999	0.940789
0.632956	0.317044
0.599253	0.299321
0.621149	0.147605
0.269797	0.399182
0.962605	0.396175
0.388062	0.035176
0.050420	0.488164
0.771794	0.973636
0.046022	0.690930
0.031674	0.823367
0.943193	0.062410
0.897632	0.805214
0.136824	0.137288
0.364736	0.236505
0.937955	0.148928
0.044196	0.767775
0.085289	0.851499
0.470814	0.782470
0.814722	0.300783
0.022475	0.885090
0.672525	0.720460
0.876739	0.942512
0.375711	0.130280
0.647473	0.679123
0.131319	0.107151
0.642519	0.917317
0.247545	0.666005
0.827473	0.372993
0.057332	0.873323
0.376163	0.568490
0.123568	0.520300
0.237867	0.412689
0.752251	0.700125
0.455515	0.859109
0.131357	0.485922
0.204515	0.610183
0.726541	0.019802
0.186338	0.978148
0.792239	0.771956
0.362852	0.669257
0.456923	0.091508
0.492003	0.649920
0.125308	0.591566
0.292510	0.795185
0.761314	0.827090
0.204271	0.603740
0.476138	0.556107
0.666737	0.205965
0.316130	0.105005
0.974398	0.351286
0.875229	0.247634
0.621169	0.788335
0.140793	0.493360
0.285398	0.454478
0.411480	0.098667
0.128769	0.987068
0.066932	0.432228
0.218150	0.592381
0.323416	0.191674
0.181710	0.669698
0.330887	0.216992
0.756062	0.506496
0.821129	0.348534
0.726656	0.144487
0.115746	0.614836
0.013883	0.867795
0.372296	0.072067
0.844266	0.868461
0.650518	0.409437
0.696625	0.949133
0.438705	0.183272
0.312308	0.625247
0.498548	0.479608
0.467147	0.929874
0.705713	0.516574
0.740492	0.770821
0.193926	0.825037
0.604679	0.659851
0.084928	0.756099
0.956216	0.738296
0.335915	0.356865
0.601107	0.552667
0.225228	0.713789
0.859349	0.217855
0.092059	0.967226
0.952304	0.356129
0.112046	0.984557
0.106074	0.233635
0.104799	0.807718
0.804989	0.405567
0.763506	0.193128
0.234145	0.615035
0.646417	0.205725
0.526346	0.201920
0.450712	0.055536
0.650516	0.457303
0.746738	0.092749
0.994173	0.794912
0.578051	0.422196
0.412128	0.576549
0.254091	0.246403
0.741914	0.760296
0.669500	0.983522
0.291547	0.733679
0.481454	0.993618
0.931178	0.868731
0.682902	0.824457
0.153042	0.710217
0.105877	0.913260
0.525835	0.686924
0.889850	0.612130
0.447845	0.822640
0.479022	0.831400
0.464838	0.106056
0.945269	0.559654
0.025061	0.558789
0.535235	0.690928
0.785511	0.606559
0.931289	0.017832
0.467012	0.682421
0.830461	0.333230
0.503033	0.448864
0.054089	0.493816
0.650260	0.247185
0.053594	0.080460
0.843616	0.225214
0.466732	0.599701
0.298048	0.569594
0.072785	0.180577
0.049857	0.778706
0.958958	0.603713
0.877866	0.810255
0.772234	0.310406
0.886198	0.565588
0.563499	0.422360
0.484342	0.449036
0.708184	0.146725
0.321147	0.287209
0.380515	0.187295
0.428574	0.953078
0.675303	0.670091
0.752490	0.843261
0.330774	0.770602
0.013549	0.616957
0.203067	0.903037
0.323764	0.631248
0.526059	0.040106
0.380533	0.609677
0.437822	0.090060
0.318805	0.306100
0.858970	0.574357
0.437195	0.520987
0.486800	0.483308
0.589334	0.486207
0.919457	0.081010
0.780790	0.472730
0.818876	0.730299
0.073090	0.464366
0.546379	0.533009
0.241045	0.094449
0.347421	0.581822
0.886142	0.021372
0.759539	0.026347
0.302793	0.136482
0.800684	0.298200
0.904219	0.848646
0.143642	0.880228
0.618260	0.426466
0.476799	0.053253
0.545538	0.957299
0.222102	0.416399
0.712022	0.794644
0.913268	0.808307
0.179353	0.838809
0.449288	0.897485
0.694975	0.754780
0.660099	0.568300
0.280870	0.073359
0.478308	0.983525
0.951939	0.861041
0.836482	0.484182
0.878849	0.906774
0.979955	0.203539
0.096500	0.192586
0.956382	0.517813
0.102058	0.422993
0.517458	0.439149
0.973262	0.993918
0.913930	0.011894
0.031934	0.612298
0.118647	0.815777
0.967426	0.375781
0.023241	0.124392
0.078732	0.934759
0.486261	0.737362
0.691777	0.901786
0.147534	0.941698
0.638911	0.115373
0.996789	0.315823
0.901283	0.544519
0.345019	0.940780
0.491468	0.348783
0.115898	0.748880
0.124456	0.872044
0.011681	0.835334
0.212022	0.398436
0.520762	0.597552
0.834559	0.427330
0.156228	0.031972
0.983637	0.477782
0.189871	0.804677
0.018004	0.196256
0.804775	0.142576
0.990983	0.447960
0.239854	0.021354
0.731139	0.238758
0.759560	0.167716
0.496700	0.157878
0.395638	0.935743
0.793806	0.504123
0.548756	0.620424
0.770070	0.112916
0.418645	0.654848
0.364354	0.745991
